OBS,WP4,WP3,WP2,D8,D9,MARGIN1,MARGIN2,MARGIN3,MARGIN4,MFR1,MFR2,MFR3,MFR4,PRICE1,PRICE2,PRICE3,PRICE4,PROMO11,PROMO12,PROMO13,PROMO14,PROMO21,PROMO22,PROMO23,PROMO24,RET,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,S8,S9,VOL1,VOL2,VOL3,VOL4,WEEK,WP1,D7,D6,D5,D4,D3,D2,D10,D1,CSALES
1/23/1992,0.234741726,0.180379731,0.267639018,0,0,0.235731595,0.287333093,0.170342098,0.191840312,41845.08999,72281.37653,42963.27718,111364.8553,0.324104171,0.375545735,0.217414588,0.290464533,0.276,0.329,0.068,0.164,0,0,0,0,77305.89849,0,0,0,0,0,0,0,0,0,0,0,0,168932.8,270070.4,238182.4,474414.4,124,0.247702578,0,0,0,0,0,0,1,0,1151600
1/30/1992,0.216218712,0.181583202,0.25575495,0,0,0.226712891,0.287697785,0.122253541,0.246037889,30956.88506,78180.19612,110888.3585,74713.25144,0.322974736,0.359053987,0.206874321,0.286776628,0.004,0.071,0.097,0.23,0.033,0,0,0,80478.40517,0,0,0,0,1,0,0,0,0,0,0,0,123950.4,305684,610675.2,345544.8,125,0.2497522,0,0,0,0,0,0,0,0,1385854.4
2/06/1992,0.211834216,0.178317822,0.189533129,0,0,0.212820283,0.210934029,0.158353042,0.30734767,32090.92385,186477.2486,35742.30963,52935.50647,0.318583466,0.240199345,0.21186772,0.305830511,0.244,0.308,0.168,0.128,0,0.002,0,0,88738.9921,0,0,0,0,1,0,0,0,0,0,0,0,127963.2,983876.8,200441.6,249891.2,126,0.250782443,0,0,0,0,0,0,0,0,1562172.8
2/13/1992,0.10362622,0.146023758,0.229059071,0,0,0.152711411,0.224734109,0.241122151,0.418335262,39018.4217,113413.0101,29639.31825,126680.8987,0.292548783,0.295458724,0.192420635,0.178154551,0.439,0.301,0.209,0.112,0,0.102,0,0.024,140435.4562,0,0,0,0,1,0,0,0,0,0,0,0,157412.8,495125.6,202976,1222479.2,127,0.247873246,0,0,0,0,0,0,0,0,2077993.6
2/20/1992,0.210960506,0.169651673,0.269645472,0,0,0.148412548,0.311454386,0.209410079,0.329088634,262934.4727,86770.40302,30224.59914,63163.7694,0.279212449,0.39161599,0.214588712,0.314438712,0.558,0.065,0.424,0.253,0,0.001,0,0,124061.2874,0,0,0,0,1,0,0,0,0,0,0,0,1105817.6,321794.4,178156.8,299410.4,128,0.237773818,0,1,0,0,0,0,0,0,1905179.2
2/27/1992,0.20344681,0.156366801,0.235376281,0,0,0.179262104,0.221390803,0.207472319,0.288914284,38109.98425,139730.8468,36533.28919,66803.46886,0.297192336,0.302303494,0.197301375,0.286107293,0.219,0.073,0.197,0.28,0,0.038,0.003,0.013,84761.23407,0,0,0,0,0,1,0,0,0,0,0,0,156241.6,593648.8,233638.4,328358.4,129,0.243917012,0,1,0,0,0,0,0,0,1311887.2
3/05/1992,0.207483503,0.175973151,0.248762758,0,0,0.279111094,0.201832111,0.15264653,0.294451513,34324.27845,84742.12813,108013.1646,64578.99141,0.325900657,0.311667209,0.207673842,0.294074053,0.252,0.184,0.421,0.325,0.033,0,0,0,81127.466,0,0,0,0,0,1,0,0,0,0,0,0,146099.2,340654.4,613804.8,311248.8,130,0.234938168,0,1,0,0,0,0,0,0,1411807.2
3/12/1992,0.207816169,0.182536572,0.241618817,0,0,0.117794518,0.185379915,0.13553434,0.283620706,62755.73873,109528.9026,62938.60988,69023.39728,0.294273386,0.296603069,0.211155376,0.290092372,0.431,0.374,0.338,0.291,0.035,0,0,0,70499.10379,0,0,0,0,0,1,0,0,0,0,0,0,241731.2,453312.8,344800,332136.8,131,0.259609594,0,1,0,0,0,0,0,0,1371980.8
3/19/1992,0.210323094,0.183293714,0.25502359,0,0,0.14649771,0.239807285,0.164469961,0.253533249,44243.90122,76370.99642,83282.79814,74963.52541,0.30532344,0.335472289,0.219374176,0.281758154,0.432,0.207,0.464,0.302,0,0.001,0,0,73540.58769,0,0,0,0,0,1,0,0,0,0,0,0,169780.8,299466.4,454368,356420.8,132,0.260594256,0,0,1,0,0,0,0,0,1280036
3/26/1992,0.193730152,0.181041647,0.284675089,0,0,0.256015153,0.046845225,0.181848224,0.289720841,39638.2897,491135.1288,31512.25393,64561.89056,0.324181709,0.298666174,0.221281249,0.272752128,0.412,0.299,0.156,0.28,0,0,0,0,71116.90486,0,0,0,0,0,0,1,0,0,0,0,0,164347.2,1725248,174060.8,333256.8,133,0.241186279,0,0,1,0,0,0,0,0,2396912.8
4/02/1992,0.157335772,0.181462486,0.300186299,0,0,0.154299161,0.163752481,0.194873938,0.300933216,62407.19099,107616.7883,26274.60658,154188.3011,0.296700542,0.358968239,0.225383942,0.225065438,0.352,0.332,0.071,0.186,0.039,0,0,0.014,105193.8877,0,0,0,0,0,0,1,0,0,0,0,0,248713.6,358500,144793.6,979995.2,134,0.250919897,0,0,0,0,0,0,0,0,1732002.4
4/09/1992,0.207176113,0.184496474,0.300056599,0,0,0.236309842,0.219604081,0.110359588,0.282381428,41536.6073,81358.54649,68401.25608,84874.2525,0.305179557,0.384492784,0.207383199,0.288699486,0.567,0.166,0.003,0.21,0.078,0,0.1,0,77630.098,0,0,0,0,0,0,1,0,0,0,0,0,178220.8,271144,370745.6,409672,135,0.233062624,0,0,0,0,0,0,0,0,1229782.4
4/16/1992,0.213942964,0.178226139,0.302801657,0,0,0.281054634,0.266778362,0.043967909,0.268580112,36070.7618,62466.28612,132824.9549,82271.33906,0.350757352,0.412974251,0.186422758,0.292503619,0.528,0.108,0.382,0.283,0,0,0,0.014,73147.95923,0,0,0,0,0,0,1,0,0,0,0,0,143038.4,206294.4,745260.8,384548,136,0.252175373,0,0,0,0,0,0,0,0,1479141.6
4/23/1992,0.218594279,0.176078613,0.301201781,0,0,0.079389631,0.263233584,0.10333027,0.268417253,112553.505,63346.34907,41687.52718,61728.0515,0.286915826,0.40881584,0.196369529,0.298796383,0.335,0.13,0.391,0.236,0.542,0.03,0.147,0,59790.6402,0,0,0,0,0,0,0,1,0,0,0,0,426116.8,210312,236755.2,282386.4,137,0.264137685,0,0,0,0,0,0,0,0,1155570.4
4/30/1992,0.216497224,0.173467996,0.291271687,0,0,0.260500544,0.093793223,0.250449621,0.311186751,24591.36228,160620.0242,30915.60498,57116.29751,0.344284887,0.321418571,0.231429402,0.314304674,0.03,0.472,0.288,0.026,0,0.138,0,0,61420.50961,0,0,0,0,0,0,0,1,0,0,0,0,96588.8,551444,178220.8,263820,138,0.254598486,0,0,0,0,0,0,0,0,1090073.6
5/07/1992,0.230223745,0.175590387,0.292859052,0,0,0.254374366,0.282088559,0.242932309,0.237933873,30608.03203,63434.20783,32800.84626,115553.3495,0.350027745,0.407932003,0.231934858,0.302104682,0.038,0.258,0,0.083,0,0.001,0,0.058,81970.90605,0,0,0,0,0,0,0,1,0,0,0,0,117276.8,216603.2,186803.2,501917.6,139,0.260989659,0,0,0,0,0,0,0,0,1022600.8
5/14/1992,0.221824502,0.124594758,0.300874017,0,0,0.281983435,0.284333517,0.261572211,0.222021489,35839.48612,63499.34093,66383.28968,133229.748,0.32001769,0.420410937,0.168729779,0.285129344,0.038,0.022,0.076,0.2,0,0,0,0.054,100839.6021,0,0,0,0,0,0,0,1,0,0,0,0,155974.4,211049.6,532793.6,600608.8,140,0.229778003,1,0,0,0,0,0,0,0,1500426.4
5/21/1992,0.207137464,0.170964857,0.306711813,0,0,0.101298116,0.279770731,0.257380061,0.293051926,111854.3324,52289.21139,47175.35872,68268.53096,0.266933931,0.425853025,0.230218511,0.293002373,0.199,0.136,0.179,0.241,0.389,0,0,0.023,77568.99431,0,0,0,0,0,0,0,0,1,0,0,0,466265.6,170483.2,275936,329580.8,141,0.239894027,1,0,0,0,0,0,0,0,1242265.6
5/28/1992,0.201517428,0.163876079,0.282217651,0,0,0.266453109,0.291725217,0.298701224,0.285749883,27620.84632,79851.56516,109117.8704,82564.59207,0.307858675,0.398457855,0.233675125,0.28213846,0.271,0.107,0.471,0.257,0,0.031,0,0.043,122430.0652,0,0,0,0,0,0,0,0,1,0,0,0,122308.8,282943.2,665856,409714.4,142,0.225828774,0,0,0,0,0,0,0,0,1480822.4
6/04/1992,0.205204515,0.16049751,0.287983691,0,0,0.277873409,0.204083667,0.303068674,0.282493236,23034.62465,222773.3548,54992.3534,64450.14164,0.345716781,0.361826587,0.230291715,0.285996628,0,0.18,0.103,0.171,0.154,0,0,0.012,115274.8392,0,0,0,0,0,0,0,0,1,0,0,0,92267.2,773562.4,342636.8,314077.6,143,0.249651281,0,0,0,0,0,0,0,0,1522544
6/11/1992,0.211409804,0.15066922,0.292756842,0,0,0.275568375,0.191884127,0.335320875,0.279885853,28710.91785,97229.69972,38932.92635,68825.73017,0.344902535,0.362270872,0.226679632,0.293578185,0.152,0.206,0.276,0.158,0,0.03,0,0,80399.75142,0,0,0,0,0,0,0,0,1,0,0,0,114908.8,332117.6,258400,325556,144,0.249858304,0,0,0,0,0,0,0,0,1030982.4
6/18/1992,0.21458749,0.150575667,0.266001637,0,0,0.278973054,0.133890788,0.330011676,0.293721225,53062.44972,153279.7195,22210.99504,57167.99575,0.210286521,0.307122513,0.224743718,0.303828315,0.233,0.31,0.2,0.145,0,0,0,0,78940.62181,0,0,0,0,0,0,0,0,0,1,0,0,349964.8,576236,147507.2,266408.8,145,0.151622248,0,0,0,0,0,0,0,0,1340116.8
6/25/1992,0.217992754,0.132728699,0.26691776,1,0,0.24254056,0.187918564,0.305142718,0.28333891,26606.50636,119896.4682,30678.38048,63536.51697,0.330369869,0.328683489,0.19101577,0.304178303,0.117,0.137,0.229,0.186,0,0,0,0,74855.96747,0,0,0,0,0,0,0,0,0,1,0,0,106323.2,449188.8,231136,291461.6,146,0.250241776,0,0,0,0,0,0,0,0,1078109.6
7/02/1992,0.218348038,0.130371812,0.284905384,1,0,0.110830804,0.21068602,0.305860258,0.283831901,60828.22631,85343.06577,37541.24116,62191.80976,0.294812511,0.360953171,0.187817818,0.304883782,0.147,0.168,0.229,0.073,0.159,0.1,0,0,71551.72702,0,0,0,0,0,0,0,0,0,1,0,0,232046.4,299548.8,287955.2,284828.8,147,0.262138203,0,0,0,0,0,0,0,0,1104379.2
7/09/1992,0.130842933,0.150743179,0.260258783,0,0,0.218971982,0.176253747,0.198157995,0.313544444,30143.55375,119312.2037,30363.77652,74511.70085,0.326480657,0.315945332,0.187996112,0.190606562,0.155,0.081,0.297,0.13,0.041,0.073,0,0.022,75517.53465,0,0,0,0,0,0,0,0,0,1,0,0,118214.4,458436.8,201427.2,569474.4,148,0.25499054,0,0,0,0,0,0,0,0,1347552.8
7/16/1992,0.1915768,0.157444852,0.294867232,0,0,0.240947291,0.302933008,0.315026528,0.282228275,61538.33239,53470.98798,27735.48515,79821.31683,0.166542334,0.423011326,0.229855401,0.266904914,0.041,0.051,0.147,0.065,0.16,0,0.003,0.031,86913.38897,0,0,0,0,0,0,0,0,0,0,1,0,486798.4,181339.2,176160,416654.4,149,0.12641441,0,0,0,0,0,0,0,0,1260952
7/23/1992,0.212053307,0.154919292,0.297197291,0,0,0.19655091,0.234666639,0.29420426,0.311612772,100882.7037,65458.29774,24990.34088,60849.79915,0.319558723,0.388323972,0.21949593,0.30804364,0.137,0.03,0.241,0.105,0,0.069,0,0,82712.07779,0,0,0,0,0,0,0,0,0,0,1,0,392923.2,220252,161312,286955.2,150,0.256749165,0,0,0,0,0,0,0,0,1061442.4
7/30/1992,0.211442347,0.149810973,0.298637401,0,0,0.31213564,0.295594797,0.259168921,0.31380446,26527.08668,50200.46934,74813.44257,60280.69063,0.350239173,0.423956836,0.202220151,0.308137162,0.002,0.062,0.441,0.158,0,0,0.097,0,86842.70965,0,0,0,0,0,0,0,0,0,0,1,0,110108.8,168098.4,499385.6,285092.8,151,0.240917045,0,0,0,0,0,0,0,0,1062685.6
8/06/1992,0.200378625,0.152253272,0.222481629,0,0,0.322753272,0.402356955,0.317467895,0.317173687,27998.72375,187009.8703,25611.68006,66486.10853,0.296264866,0.372265069,0.223071224,0.293454749,0.82,0.39,0.353,0.342,0,0,0,0,182041.4158,0,0,0,0,0,0,0,0,0,0,1,0,139544,840563.2,168217.6,331802.4,152,0.200644411,0,0,0,0,0,0,0,0,1480127.2
8/13/1992,0.196903248,0.151534086,0.287941737,0,0,0.276906891,0.302037985,0.329295514,0.337798684,128659.4158,52271.33051,22069.18182,50564.12403,0.279886899,0.41254643,0.225932716,0.297346507,0.561,0.052,0.15,0.137,0.115,0,0,0,108518.6786,0,0,0,0,0,0,0,0,0,0,0,1,635718.4,181534.4,145638.4,256796.8,153,0.202384288,0,0,0,0,0,0,0,0,1219688
8/20/1992,0.170956482,0.155919209,0.261997674,0,0,0.267955416,0.279924211,0.292107316,0.284103241,98771.65821,76590.51374,34953.84355,60271.73362,0.188918708,0.363847359,0.220258257,0.23880047,0.491,0.105,0.279,0.216,0.075,0.102,0,0.03,104270.3679,0,0,0,0,0,0,0,0,0,0,0,1,714200,292332.8,224179.2,352556,154,0.138296917,0,0,0,0,0,0,0,0,1583268
8/27/1992,0.195053614,0.149327374,0.241881174,0,1,0.268200224,0.264577299,0.221723332,0.324018779,45392.60266,107427.5564,26708.81359,53736.49054,0.267147765,0.32890088,0.191869267,0.288548865,0.364,0.108,0.442,0.147,0.035,0.03,0,0.042,88651.13665,0,0,0,0,0,0,0,0,0,0,0,1,232188.8,444133.6,178860.8,275496,155,0.195498675,0,0,0,0,0,0,0,0,1130679.2
9/03/1992,0.191777841,0.153971001,0.263491759,0,1,0.280102919,0.227693817,0.33308102,0.305408922,34639.42607,107963.7456,21188.38052,66567.62299,0.265782103,0.341175255,0.230869124,0.276101792,0.221,0.257,0.067,0.189,0,0,0,0,85159.67204,0,0,0,0,0,0,0,0,0,0,0,1,181040,409742.4,137612.8,347108,156,0.19133576,0,0,0,0,0,0,0,0,1075503.2
9/10/1992,0.187241104,0.152349014,0.262814734,0,0,0.312483197,0.321617404,0.350115402,0.323830711,61499.65522,53824.66783,18809.37491,55497.3644,0.276577674,0.387413734,0.234424719,0.276914534,0.06,0.135,0.067,0.224,0.247,0,0,0.013,90182.21514,1,0,0,0,0,0,0,0,0,0,0,0,323424,204800.8,123462.4,296395.2,157,0.190151798,0,0,0,0,0,0,0,0,948082.4
9/17/1992,0.184863839,0.149820765,0.25566534,0,0,0.418708551,0.338081608,0.361714458,0.303154841,29666.76104,61998.43588,22561.80869,82156.29993,0.338068811,0.386249035,0.234723733,0.265286824,0.268,0.001,0.067,0.229,0,0,0,0.014,101562.4303,1,0,0,0,0,0,0,0,0,0,0,0,150963.2,242498.4,150592,444415.2,158,0.196516509,0,0,0,0,0,0,0,0,988468.8
9/24/1992,0.193022457,0.143701524,0.25865837,0,0,0.365515053,0.308806987,0.303100279,0.323417081,28494.62649,69504.19411,68813.02663,55382.46671,0.316145464,0.374220175,0.20620115,0.285290172,0.28,0.048,0.247,0.182,0,0.066,0.003,0.008,103870.1815,1,0,0,0,0,0,0,0,0,0,0,0,142054.4,268710.4,478860.8,286922.4,159,0.200589538,0,0,0,0,0,0,0,0,1176548
10/01/1992,0.188575644,0.149220302,0.28409065,0,0,0.340946473,0.270831035,0.384201934,0.306187526,103575.3195,59126.99156,21929.89303,57799.6418,0.306480242,0.389608807,0.242320186,0.271796272,0.544,0.248,0.25,0.248,0.122,0.103,0,0.023,114733.4652,1,0,0,0,0,0,0,0,0,0,0,0,512782.4,208127.2,146963.2,306506.4,160,0.201986885,0,0,0,0,0,0,0,0,1174379.2
10/08/1992,0.194810567,0.149078617,0.259070053,0,0,0.356972566,0.337975976,0.341532046,0.288314954,65618.84096,65515.08586,29093.46728,57205.73329,0.310989104,0.39133029,0.226402235,0.273731432,0.533,0.172,0.25,0.226,0,0.037,0.169,0.045,108139.6495,0,1,0,0,0,0,0,0,0,0,0,0,328136,252885.6,195155.2,293648,161,0.199974526,0,0,0,0,0,0,0,0,1069824.8
10/15/1992,0.20187834,0.152607095,0.231290034,0,0,0.283857571,0.310625764,0.339242206,0.276142681,58303.21182,91274.07882,23771.54609,65796.83462,0.166919409,0.335507222,0.230957691,0.278892449,0.291,0.201,0.25,0.121,0,0.001,0,0.023,101542.2562,0,1,0,0,0,0,0,0,0,0,0,0,487737.6,394630.4,155769.6,325923.2,162,0.119538071,0,0,0,0,0,0,0,0,1364060.8
10/22/1992,0.167332168,0.145092122,0.25585999,0,0,0.231481481,0.365132922,0.363571027,0.190215829,51818.51795,58398.91696,18217.07037,123464.0992,0.243533742,0.40301348,0.227978499,0.206637984,0.496,0.001,0,0.16,0,0.067,0.169,0.022,88603.27938,0,1,0,0,0,0,0,0,0,0,0,0,276867.2,228245.6,125555.2,737838.4,163,0.187160191,0,0,0,0,0,0,0,1,1368506.4
10/29/1992,0.186805206,0.147750506,0.263124647,0,0,0.246436916,0.33881604,0.308424525,0.346206938,46059.4691,61927.33287,34239.34761,57915.29284,0.277183315,0.397959816,0.213643357,0.285725281,0.248,0.051,0,0.059,0,0.001,0.105,0,92734.80197,0,1,0,0,0,0,0,0,0,0,0,0,220512,235353.6,231737.6,310030.4,164,0.208875114,0,0,0,0,0,0,0,1,997633.6
11/05/1992,0.189075751,0.14140474,0.251926063,0,0,0.20842074,0.306770969,0.415354331,0.350941705,71401.81671,73718,16435.52949,50414.2507,0.265456599,0.363409569,0.241864,0.291307811,0.176,0.106,0,0.093,0,0.017,0.003,0,90357.0323,0,0,1,0,0,0,0,0,0,0,0,0,339798.4,292617.6,116230.4,266635.2,165,0.210129938,0,0,0,0,0,0,0,0,1015281.6
11/12/1992,0.164690103,0.139480092,0.257396782,0,0,0.243024631,0.384087699,0.25375071,0.304815423,46275.4677,49044.17697,82133.01966,65368.13694,0.294793075,0.417911417,0.186908174,0.236901261,0.246,0.045,0.285,0.268,0.103,0,0.105,0.037,102030.7746,0,0,1,0,0,0,0,0,0,0,0,0,207372.8,190539.2,588851.2,396916,166,0.223151096,0,0,0,0,0,1,0,0,1383679.2
11/19/1992,0.185441283,0.138077843,0.245670393,0,0,0.269333144,0.182312319,0.426298836,0.32714583,36751.89326,190127.8546,25911.79846,57136.09129,0.30088095,0.300445266,0.240679036,0.275603974,0.232,0.113,0.145,0.267,0,0.105,0,0,102972.4213,0,0,1,0,0,0,0,0,0,0,0,0,167172.8,773914.4,187660.8,308108.8,167,0.219843738,0,0,0,0,0,1,0,0,1436856.8
11/26/1992,0.193120965,0.137348775,0.22602663,0,0,0.329122963,0.33443776,0.369111383,0.324443647,24234.38558,84330.71659,26610.06158,43551.09517,0.325492687,0.339602545,0.217706853,0.285869513,0,0.06,0.683,0.181,0,0.079,0,0,90748.86634,0,0,1,0,0,0,0,0,0,0,0,0,110980.8,373100.8,193740.8,225512,168,0.218365569,0,0,0,0,1,0,0,0,903334.4
12/03/1992,0.191087226,0.136979824,0.253099662,0,0,0.290452746,0.3505119,0.414941717,0.351346815,32687.55843,56819.6592,69284.17565,48127.22883,0.316010003,0.389690992,0.234130219,0.294590747,0.008,0.047,0.241,0.001,0,0,0,0,119251.6417,0,0,0,1,0,0,0,0,0,0,0,0,145780.8,224495.2,505798.4,251860,169,0.22422403,0,0,0,0,0,0,0,0,1127934.4
12/10/1992,0.179417314,0.138542268,0.249515386,0,0,0.231488363,0.306742293,0.415315878,0.354029765,76332.93352,87621.61931,39108.37649,44241.29531,0.206521632,0.359917218,0.236952336,0.277748577,0.087,0.068,0.241,0.057,0.4,0,0,0,113788.7432,0,0,0,1,0,0,0,0,0,0,0,0,480945.6,351167.2,282284.8,246583.2,170,0.158714278,0,0,0,0,0,0,0,0,1360980.8
12/17/1992,0.188277073,0.135962534,0.253961965,0,0,0.340293794,0.308933251,0.047521306,0.351514809,28240.39258,70601.42617,173760.5535,51022.3338,0.314520727,0.36749267,0.142746011,0.290333652,0.084,0.139,0.235,0.183,0,0,0,0.012,82454.90203,0,0,0,1,0,0,0,0,0,0,0,0,136104,278000,1278003.2,270996,171,0.207491276,0,0,0,1,0,0,0,0,1963103.2
12/24/1992,0.183678708,0.132020375,0.223916813,0,0,0.349765877,0.2999382,0.184338884,0.39056378,28531.23723,116874.1868,60387.17565,46207.83205,0.31753241,0.319852923,0.161856894,0.30139119,0.17,0.018,0.395,0.184,0,0,0,0,108681.6179,0,0,0,1,0,0,0,0,0,0,0,0,138185.6,521953.6,457408,251568.8,172,0.206470408,0,0,0,1,0,0,0,0,1369116
12/31/1992,0.18303946,0.13070464,0.223940136,0,0,0.312536168,0.239022994,0.388545905,0.385562434,74863.85265,96756.65014,23207.28841,46687.94832,0.301844143,0.294279767,0.213760347,0.297897574,0.205,0.104,0.105,0.123,0,0,0,0.026,108469.9092,0,0,0,0,0,0,0,0,0,0,0,0,360777.6,432064.8,177555.2,255070.4,173,0.207506931,0,0,0,1,0,0,0,0,1225468
1/07/1993,0.130990993,0.132726037,0.247154116,0,0,0.320860095,0.34345165,0.453891375,0.356126349,32378.54749,65981.05377,16572.70391,106617.551,0.30135199,0.376444654,0.243039628,0.203442076,0.178,0.114,0.294,0.085,0,0,0,0.044,122557.4176,0,0,0,0,0,0,0,0,0,0,0,0,158206.4,266963.2,124864,813930.4,174,0.204660162,0,0,0,0,0,0,0,0,1363964
1/14/1993,0.170242923,0.127582604,0.241718263,0,0,0.336050145,0.358363743,0.388738992,0.391404035,32247.18715,60240.25209,47253.33031,52773.12709,0.299006541,0.37672164,0.208720337,0.279730614,0.171,0.143,0.209,0.125,0,0,0.25,0.021,113957.7535,0,0,0,0,0,0,0,0,0,0,0,0,162433.6,249216.8,370374.4,309987.2,175,0.198525349,0,0,0,0,0,0,0,0,1092012
1/21/1993,0.171818933,0.127480327,0.248468879,0,0,0.274358003,0.273397127,0.468663175,0.388875138,74789.29679,84985.69902,19180.38408,48211.01816,0.272263648,0.34195967,0.239923757,0.281151928,0.451,0.138,0.142,0.107,0,0,0,0,107850.3855,0,0,0,0,0,0,0,0,0,0,0,0,378553.6,342037.6,150457.6,280592,176,0.197565937,0,0,0,0,0,0,1,0,1151640.8
1/28/1993,0.17491018,0.133699653,0.218724707,0,0,0.291520321,0.12815233,0.333682156,0.330125687,43741.51811,165266.289,20852.01184,57362.28343,0.28363557,0.250874912,0.200654469,0.261108953,0.492,0.037,0.721,0.193,0,0.073,0,0.021,81002.35237,0,0,0,0,0,0,0,0,0,0,0,0,217673.6,755590.4,155961.6,327952.8,177,0.200950038,0,0,0,0,0,0,1,0,1457178.4
2/04/1993,0.1743524,0.130684069,0.258895647,0,0,0.212468695,0.316991063,0.366796524,0.323486203,175066.9735,55130.06755,22442.53203,56247.06058,0.275244454,0.379051624,0.206385584,0.257721869,0.177,0.109,0.359,0.164,0.225,0,0,0,112713.6253,0,0,0,0,1,0,0,0,0,0,0,0,807640,212943.2,171731.2,322605.6,178,0.216763624,0,0,0,0,0,0,0,0,1514920
2/11/1993,0.197034448,0.122891011,0.244358848,0,0,0.299125904,0.296634801,0.393574933,0.254975949,36904.13997,72610.74304,27133.54875,84581.68663,0.295997762,0.347413902,0.202648304,0.264467231,0.176,0.154,0.362,0.101,0,0,0,0.169,92929.92618,0,0,0,0,1,0,0,0,0,0,0,0,177888,297148,220793.6,429273.6,179,0.207457164,0,0,0,0,0,0,0,0,1125103.2
2/18/1993,0.197269866,0.11325191,0.250575101,0,0,0.314308712,0.303632713,0.46700561,0.309865346,31667.01811,62318.82939,58271.27855,52803.14624,0.300183408,0.359831809,0.212482367,0.285842575,0.373,0.187,0.458,0.086,0,0,0,0,116453.1623,0,0,0,0,1,0,0,0,0,0,0,0,153848,248703.2,514528,267669.6,180,0.205833148,0,1,0,0,0,0,0,0,1184748.8
2/25/1993,0.163899776,0.115508428,0.261427811,0,0,-0.228197436,0.291072925,0.473258317,0.047786575,230733.6884,59677.90423,30429.90978,99073.61207,0.166025601,0.36876545,0.219288565,0.172125042,0.398,0.191,0.463,0.04,0.231,0,0,0.021,13944.83692,0,0,0,0,1,0,0,0,0,0,0,0,1131534.4,228276.8,263443.2,604476.8,181,0.203912217,0,1,0,0,0,0,0,0,2227731.2
3/04/1993,0.194717797,0.117905092,0.248652388,0,0,0.37007564,0.285740263,0.428057643,0.303829279,26810.95559,79683.14434,20478.88827,58641.52325,0.303519552,0.348126005,0.206148558,0.279698343,0.004,0.297,0.24,0.039,0,0,0,0.017,88548.39139,0,0,0,0,0,1,0,0,0,0,0,0,140228.8,320460,173689.6,301161.6,182,0.191194359,0,1,0,0,0,0,0,0,935540
3/11/1993,0.194607829,0.118665589,0.248306979,0,0,0.362590418,0.294889213,0.370949449,0.32801461,44613.77585,63631.14643,41093.60861,49329.97085,0.308043098,0.352153142,0.188642373,0.28960128,0.638,0.239,0.455,0.063,0,0,0,0,100302.2748,0,0,0,0,0,1,0,0,0,0,0,0,227216,256260,346297.6,253484,183,0.196349623,0,1,0,0,0,0,0,0,1083257.6
3/18/1993,0.198313531,0.110993054,0.232055757,0,0,0.359825654,0.324351287,0.403444285,0.310439247,22670.7238,59735.23595,116378.9695,47978.70645,0.300630907,0.343456226,0.186056475,0.287593994,0.388,0.15,0.245,0.174,0,0,0,0.008,141724.8793,0,0,0,0,0,1,0,0,0,0,0,0,117796.8,257417.6,1048524.8,241933.6,184,0.192456194,0,0,1,0,0,0,0,0,1665672.8
3/25/1993,0.19260573,0.111537541,0.235794122,0,0,0.336993712,0.329371184,0.485105605,0.313004195,25295.63428,85742.66551,24835.21652,54457.19015,0.295693153,0.351601537,0.216622169,0.280359398,0.4,0.254,0.251,0.192,0,0,0,0,103178.5628,0,0,0,0,0,1,0,0,0,0,0,0,129028.8,363633.6,222662.4,282739.2,185,0.19604642,0,0,1,0,0,0,0,0,998064
4/01/1993,0.188767471,0.113361974,0.231426331,0,0,0.319816904,0.340129509,0.466829878,0.298604403,25843.37388,69279.60124,87995.01037,55490.08569,0.293234385,0.350714775,0.212618767,0.269131246,0.061,0.292,0.435,0.387,0,0,0,0,148531.3262,0,0,0,0,0,0,1,0,0,0,0,0,129571.2,299359.2,776230.4,293960,186,0.199453072,0,0,0,0,0,0,0,0,1499120.8
4/08/1993,0.187509286,0.119440466,0.196125961,0,0,0.299603124,0.234366713,0.405171768,0.321027532,24026.9067,120460.4084,20912.21009,43019.88044,0.276815132,0.256161748,0.200798246,0.276166258,0.067,0.237,0.235,0.253,0,0,0.116,0.011,81736.63096,0,0,0,0,0,0,1,0,0,0,0,0,123926.4,614199.2,175084.8,229428,187,0.193880454,0,0,0,0,0,0,0,0,1142638.4
4/15/1993,0.180600975,0.098931095,0.241428525,0,0,0.33661404,0.358653662,0.191764472,0.368564059,25872.36006,44185.47616,89220.33518,40212.61299,0.286330199,0.376440172,0.122403794,0.286016305,0.369,0.159,0.362,0.09,0,0,0.011,0.022,82477.97443,0,0,0,0,0,0,1,0,0,0,0,0,136208,183016.8,901843.2,222660,188,0.189947434,0,0,0,0,0,0,0,0,1443728
4/22/1993,0.130518476,0.110779567,0.23136391,0,0,0.332928464,0.323649243,0.360059379,0.243230289,27979.56738,58033.84243,33700.38493,126199.6717,0.28230892,0.342076811,0.173109134,0.172467891,0.372,0.215,0.47,0.114,0,0,0,0.047,101257.5045,0,0,0,0,0,0,1,0,0,0,0,0,148574.4,250833.6,304211.2,966910.4,189,0.188320245,0,0,0,0,0,0,0,0,1670529.6
